"ambivalent","/æmˈbɪvələnt/","adj.","having mixed feelings"
"ameliorate","/əˈmiːliəreɪt/","v.","to improve"
"amenable","/əˈmiːnəbl/","adj.","willing to comply"
"amenity","/əˈmenəti/","n.","a comfort or convenience"
"amiable","/ˈeɪmiəbl/","adj.","friendly"
"amicable","/ˈæmɪkəbl/","adj.","peaceful or friendly"
"amorous","/ˈæmərəs/","adj.","showing love or desire"
"amorphous","/əˈmɔːrfəs/","adj.","shapeless or unstructured"
"anachronistic","/əˌnækrəˈnɪstɪk/","adj.","out of chronological order"
"analgesic","/ˌænəlˈdʒiːzɪk/","n.","a pain reliever"
"analogous","/əˈnæləɡəs/","adj.","similar or comparable"
"anarchist","/ˈænərkɪst/","n.","one who opposes all government"
"anathema","/əˈnæθəmə/","n.","a curse or abomination"
"anecdote","/ˈænɪkdoʊt/","n.","a short, amusing story"
"anesthesia","/ˌænəsˈθiːziə/","n.","loss of sensation"
"anguish","/ˈæŋɡwɪʃ/","n.","extreme suffering or pain"
"animated","/ˈænɪmeɪtɪd/","adj.","lively or energetic"
"annex","/əˈneks/","v. / n.","1. to add or attach; 2. an addition to a building"
"annul","/əˈnʌl/","v.","to cancel or invalidate"
"anomaly","/əˈnɒməli/","n.","something that deviates from the norm"
"anonymous","/əˈnɒnɪməs/","adj.","unknown or unidentifiable"
"antagonism","/ænˈtæɡənɪzəm/","n.","hostility or opposition"
"antecedent","/ˌæntɪˈsiːdənt/","n.","something that comes before"
"antediluvian","/ˌæntidɪˈluːviən/","adj.","ancient or outdated"
"anthology","/ænˈθɑːlədʒi/","n.","a collection of writings or works"
"antipathy","/ænˈtɪpəθi/","n.","a strong dislike"
"antiquated","/ˈæntɪkweɪtɪd/","adj.","old-fashioned or obsolete"
"antiseptic","/ˌæntiˈseptɪk/","adj.","clean or sterile"
"antithesis","/ænˈtɪθəsɪs/","n.","the opposite"
"anxiety","/æŋˈzaɪəti/","n.","worry or unease"
"apathetic","/ˌæpəˈθetɪk/","adj.","lacking interest or concern"
"apocryphal","/əˈpɑːkrɪfl/","adj.","fictitious or unsubstantiated"
"appalling","/əˈpɔːlɪŋ/","adj.","shocking or horrifying"
"appease","/əˈpiːz/","v.","to calm or satisfy"
"appraise","/əˈpreɪz/","v.","to assess the value of"
"apprehend","/ˌæprɪˈhend/","v.","1. to arrest; 2. to understand"
"approbation","/ˌæprəˈbeɪʃn/","n.","approval or praise"
"appropriate","/əˈproʊpriət/","v.","to take or use without permission"
"aquatic","/əˈkwætɪk/","adj.","relating to water"
"arable","/ˈærəbl/","adj.","suitable for growing crops"
"arbiter","/ˈɑːrbɪtər/","n.","a judge or decision-maker"
"arbitrary","/ˈɑːrbətreri/","adj.","based on random choice or whim"
"arbitration","/ˌɑːrbɪˈtreɪʃn/","n.","the process of resolving a dispute"
"arboreal","/ɑːrˈbɔːriəl/","adj.","relating to trees"
"arcane","/ɑːrˈkeɪn/","adj.","mysterious or secret"
"archaic","/ɑːrˈkeɪɪk/","adj.","old or outdated"
"archetypal","/ˌɑːrkiˈtaɪpl/","adj.","representative of a type"
"ardor","/ˈɑːrdər/","n.","passion or enthusiasm"
"arid","/ˈærɪd/","adj.","dry or barren"
"arrogate","/ˈærəɡeɪt/","v.","to seize or claim without right"
"artifact","/ˈɑːrtɪfækt/","n.","an object made by humans"
"artisan","/ˌɑːrtəˈzæn/","n.","a skilled craftsman"
"ascertain","/ˌæsərˈteɪn/","v.","to find out or determine"
"ascetic","/əˈsetɪk/","adj.","practicing self-denial"
"ascribe","/əˈskraɪb/","v.","to attribute or assign"
"aspersion","/əˈspɜːrʒn/","n.","a slander or insult"
"aspire","/əˈspaɪər/","v.","to aim or strive for"
"assail","/əˈseɪl/","v.","to attack"
"assess","/əˈses/","v.","to evaluate or judge"
"assiduous","/əˈsɪdjuəs/","adj.","hardworking or diligent"
"assuage","/əˈsweɪdʒ/","v.","to ease or calm"
"astute","/əˈstjuːt/","adj.","shrewd or clever"
"asylum","/əˈsaɪləm/","n.","1. a place of refuge; 2. a mental institution"
"atone","/əˈtoʊn/","v.","to make amends"
"atrophy","/ˈætrəfi/","v.","to waste away"
"attain","/əˈteɪn/","v.","to achieve or reach"
"attribute","/əˈtrɪbjuːt/","v. / n.","1. to credit or assign; 2. a characteristic or quality"
"atypical","/ˌeɪˈtɪpɪkl/","adj.","not typical or usual"
"audacious","/ɔːˈdeɪʃəs/","adj.","bold or daring"
"audible","/ˈɔːdəbl/","adj.","able to be heard"
"augment","/ɔːɡˈment/","v.","to increase or enhance"
"auspicious","/ɔːˈspɪʃəs/","adj.","favorable or promising"
"austere","/ɔːˈstɪr/","adj.","severe or plain"
"avarice","/ˈævərɪs/","n.","greed"
"avenge","/əˈvendʒ/","v.","to seek revenge"
"aversion","/əˈvɜːrʒn/","n.","a strong dislike"
"balk","/bɔːlk/","v.","to hesitate or refuse"
"ballad","/ˈbæləd/","n.","a narrative song or poem"
"banal","/bəˈnæl/","adj.","dull or commonplace"
"bane","/beɪn/","n.","a cause of harm or distress"
"bard","/bɑːrd/","n.","a poet or singer"
"bashful","/ˈbæʃfl/","adj.","shy or timid"
"battery","/ˈbætəri/","n.","1. a device that stores electricity; 2. an assault"
"beguile","/bɪˈɡaɪl/","v.","to deceive or charm"
"behemoth","/bɪˈhiːməθ/","n.","something large or powerful"
"benevolent","/bəˈnevələnt/","adj.","kind or generous"
"benign","/bɪˈnaɪn/","adj.","harmless or gentle"
"bequeath","/bɪˈkwiːð/","v.","to leave in a will"
"berate","/bɪˈreɪt/","v.","to scold harshly"
"bereft","/bɪˈreft/","adj.","deprived or lacking"
"beseech","/bɪˈsiːtʃ/","v.","to beg or implore"
"bias","/ˈbaɪəs/","n.","a prejudice or inclination"
"bilk","/bɪlk/","v.","to cheat or defraud"
"blandish","/ˈblændɪʃ/","v.","to flatter or coax"
"blemish","/ˈblemɪʃ/","n.","a flaw or defect"
"blight","/blaɪt/","n.","1. a disease or plague; 2. something that destroys"
"boisterous","/ˈbɔɪstərəs/","adj.","loud or energetic"
"bombastic","/bɑːmˈbæstɪk/","adj.","pompous or inflated"
"boon","/buːn/","n.","a benefit or blessing"
"bourgeois","/ˌbʊrʒwɑː/","n.","a middle-class person"
"brazen","/ˈbreɪzn/","adj.","bold or shameless"
"brusque","/brʌsk/","adj.","abrupt or rude"
"buffet","/ˈbʌfeɪ/","v. / n.","1. to strike repeatedly; 2. a meal with a variety of dishes"
"burnish","/ˈbɜːrnɪʃ/","v.","to polish or shine"
"buttress","/ˈbʌtrəs/","v. / n.","1. to support or strengthen; 2. a support structure"
"cacophony","/kəˈkɑːfəni/","n.","a harsh, discordant sound"
"cadence","/ˈkeɪdns/","n.","a rhythm or beat"
"cajole","/kəˈdʒoʊl/","v.","to persuade with flattery"
"calamity","/kəˈlæməti/","n.","a disaster"
"calibrate","/ˈkæləbreɪt/","v.","to adjust or measure"
"callous","/ˈkæləs/","adj.","unfeeling or insensitive"
"calumny","/ˈkæləmni/","n.","a false statement intended to harm"
"camaraderie","/ˌkæməˈrɑːdəri/","n.","friendship or solidarity"
"candor","/ˈkændər/","n.","honesty or frankness"
"canny","/ˈkæni/","adj.","shrewd or clever"
"canvas","/ˈkænvəs/","n. / v.","1. a fabric for painting; 2. to examine or survey"
"capacious","/kəˈpeɪʃəs/","adj.","spacious or roomy"
"capitulate","/kəˈpɪtʃuleɪt/","v.","to surrender or give in"
"capricious","/kəˈprɪʃəs/","adj.","fickle or unpredictable"
"captivate","/ˈkæptɪveɪt/","v.","to attract or charm"
"carouse","/kəˈraʊz/","v.","to drink and party"
"carp","/kɑːrp/","v.","to complain or find fault"
"catalog","/ˈkætəlɔːɡ/","v. / n.","1. to list or record; 2. a list or collection"
"catalyze","/ˈkætəlaɪz/","v.","to cause or accelerate a reaction"
"caucus","/ˈkɔːkəs/","n.","a meeting of a group with shared interests"
"caustic","/ˈkɔːstɪk/","adj.","bitter or corrosive"
"cavort","/kəˈvɔːrt/","v.","to frolic or play"
"censure","/ˈsenʃər/","n. / v.","1. severe criticism; 2. to criticize harshly"
"cerebral","/səˈriːbrəl/","adj.","relating to the brain or intellect"
"chaos","/ˈkeɪɑːs/","n.","disorder or confusion"
"chastise","/tʃæˈstaɪz/","v.","to scold or punish"
"cherish","/ˈtʃerɪʃ/","v.","to value or love deeply"
"chide","/tʃaɪd/","v.","to scold or rebuke"
"choreography","/ˌkɒriˈɑːɡrəfi/","n.","the art of creating dances"
"chronicle","/ˈkrɒnɪkl/","n. / v.","1. a historical record; 2. to record events"
"chronological","/ˌkrɒnəˈlɒdʒɪkl/","adj.","arranged in order of time"
"circuitous","/sərˈkjuːɪtəs/","adj.","roundabout or indirect"
"circumlocution","/ˌsɜːrkəmləˈkjuːʃn/","n.","wordy or indirect language"
"circumscribed","/ˈsɜːrkəmskraɪbd/","adj.","limited or restricted"
"circumspect","/ˈsɜːrkəmspekt/","adj.","cautious or prudent"
"circumvent","/ˌsɜːrkəmˈvent/","v.","to avoid or bypass"
"clairvoyant","/klerˈvɔɪənt/","adj.","able to see the future"
"clamor","/ˈklæmər/","n. / v.","1. a loud noise; 2. to demand loudly"
"clandestine","/klænˈdestɪn/","adj.","secret or hidden"
"cleave","/kliːv/","v.","1. to split or divide; 2. to stick or adhere"
"clemency","/ˈklemənsi/","n.","mercy or forgiveness"
"clergy","/ˈklɜːrdʒi/","n.","religious leaders"
"cloying","/ˈklɔɪɪŋ/","adj.","excessively sweet or sentimental"
"coagulate","/koʊˈæɡjuleɪt/","v.","to thicken or clot"
"coalesce","/ˌkoʊəˈles/","v.","to come together or merge"
"cobbler","/ˈkɒblər/","n.","a shoemaker"
"coerce","/koʊˈɜːrs/","v.","to force or compel"
"cogent","/ˈkoʊdʒənt/","adj.","convincing or logical"
"cognizant","/ˈkɑːɡnɪzənt/","adj.","aware or conscious"
"coherent","/koʊˈhɪrənt/","adj.","logical or consistent"
"collateral","/kəˈlætərəl/","adj. / n.","1. secondary or additional; 2. security for a loan"
"colloquial","/kəˈloʊkwiəl/","adj.","conversational or informal"
"collusion","/kəˈluːʒn/","n.","a secret agreement"
"colossus","/kəˈlɑːsəs/","n.","a giant statue or thing"
"combustion","/kəmˈbʌstʃən/","n.","the process of burning"
"commendation","/ˌkɒmənˈdeɪʃn/","n.","praise or recognition"
"commensurate","/kəˈmenʃərət/","adj.","corresponding in size or amount"
"commodious","/kəˈmoʊdiəs/","adj.","spacious or roomy"
"compelling","/kəmˈpelɪŋ/","adj.","forceful or convincing"
"compensate","/ˈkɑːmpenseɪt/","v.","to make up for or repay"
"complacency","/kəmˈpleɪsənsi/","n.","self-satisfaction"
"complement","/ˈkɒmplɪment/","v.","to complete or enhance"
"compliant","/kəmˈplaɪənt/","adj.","obedient or flexible"
"complicit","/kəmˈplɪsɪt/","adj.","involved in a wrongdoing"
"compliment","/ˈkɒmplɪmənt/","n.","an expression of praise"
"compound","/ˈkɒmpaʊnd/","v. / n.","1. to combine or mix; 2. a substance made of two or more elements; 3. an enclosed area"
"comprehensive","/ˌkɒmprɪˈhensɪv/","adj.","thorough or complete"
"compress","/kəmˈpres/","v.","to squeeze or condense"
"compunction","/kəmˈpʌŋkʃn/","n.","guilt or remorse"
"concede","/kənˈsiːd/","v.","to admit or yield"
"conciliatory","/kənˈsɪliətɔːri/","adj.","peaceful or appeasing"
"concise","/kənˈsaɪs/","adj.","brief or to the point"
"concoct","/kənˈkɒkt/","v.","to invent or create"
"concomitant","/kənˈkɒmɪtənt/","adj.","accompanying or associated"
"concord","/ˈkɒŋkɔːrd/","n.","agreement or harmony"
"condolence","/kənˈdoʊləns/","n.","sympathy for a loss"
"condone","/kənˈdoʊn/","v.","to overlook or forgive"
"conduit","/ˈkɒndɪt/","n.","a pipe or channel for conveying something"
"confection","/kənˈfekʃn/","n.","a sweet food or creation"
"confidant","/ˈkɒnfɪdænt/","n.","a trusted friend"
"conflagration","/ˌkɒnfləˈɡreɪʃn/","n.","a large fire"
"confluence","/ˈkɒnfluəns/","n.","a meeting or merging"
"conformist","/kənˈfɔːrmɪst/","n.","someone who follows the crowd"
"confound","/kənˈfaʊnd/","v.","to confuse or perplex"
"congeal","/kənˈdʒiːl/","v.","to thicken or solidify"
"congenial","/kənˈdʒiːniəl/","adj.","pleasant or friendly"
"congregation","/ˌkɒŋɡrɪˈɡeɪʃn/","n.","a group of people gathered for worship"
"congruity","/kənˈɡruːəti/","n.","agreement or consistency"
"connive","/kəˈnaɪv/","v.","to plot or scheme"
"consecrate","/ˈkɒnsɪkreɪt/","v.","to dedicate to a sacred purpose"
"consensus","/kənˈsensəs/","n.","general agreement"
"consign","/kənˈsaɪn/","v.","to hand over or entrust"
"consolation","/ˌkɒnsəˈleɪʃn/","n.","comfort in sorrow"
"consonant","/ˈkɒnsənənt/","adj.","in harmony or agreement"
"constituent","/kənˈstɪtjuənt/","n.","a component or part"
"constrain","/kənˈstreɪn/","v.","to restrict or limit"
"construe","/kənˈstruː/","v.","to interpret or understand"
"consummate","/ˈkɒnsəmeɪt/","v.","to complete or perfect"
"consumption","/kənˈsʌmpʃn/","n.","the act of using or consuming"
"contemporaneous","/kənˌtempəˈreɪniəs/","adj.","existing at the same time"
"contentious","/kənˈtenʃəs/","adj.","argumentative or controversial"
"contravene","/ˌkɒntrəˈviːn/","v.","to violate or contradict"
"contrite","/kənˈtraɪt/","adj.","remorseful or sorry"
"contusion","/kənˈtuːʒn/","n.","a bruise"
"conundrum","/kəˈnʌndrəm/","n.","a puzzle or problem"
"convene","/kənˈviːn/","v.","to gather or assemble"
"convention","/kənˈvenʃn/","n.","1. a meeting; 2. a custom or practice"
"convivial","/kənˈvɪviəl/","adj.","friendly or festive"
"convoluted","/ˈkɒnvəluːtɪd/","adj.","complex or tangled"
"copious","/ˈkoʊpiəs/","adj.","abundant or plentiful"
"cordial","/ˈkɔːrdiəl/","adj.","warm or friendly"
"coronation","/ˌkɔːrəˈneɪʃn/","n.","the act of crowning a monarch"
"corpulence","/ˈkɔːrpjələns/","n.","excessive fatness"
"corroborate","/kəˈrɑːbəreɪt/","v.","to support or confirm"
"corrosive","/kəˈroʊsɪv/","adj.","able to eat away or damage"
"cosmopolitan","/ˌkɑːzməˈpɒlɪtən/","adj.","sophisticated or worldly"
"counteract","/ˌkaʊntərˈækt/","v.","to oppose or neutralize"
"coup","/kuː/","n.","1. a brilliant act; 2. a seizure of power"
"covet","/ˈkʌvət/","v.","to desire eagerly, especially something belonging to others"
"covert","/ˈkoʊvərt/","adj.","secret or hidden"
"credulity","/krəˈduːləti/","n.","willingness to believe"
"crescendo","/krəˈʃendoʊ/","n.","a gradual increase in intensity"
"criteria","/kraɪˈtɪriə/","n.","standards or principles for judgment"
"culmination","/ˌkʌlmɪˈneɪʃn/","n.","the highest point or climax"
"culpable","/ˈkʌlpəbl/","adj.","deserving blame"
"cultivate","/ˈkʌltɪveɪt/","v.","to grow or develop"
"cumulative","/ˈkjuːmjəleɪtɪv/","adj.","increasing over time"
"cunning","/ˈkʌnɪŋ/","adj.","sly or clever"
"cupidity","/kjuːˈpɪdəti/","n.","greed or desire"
"cursory","/ˈkɜːrsəri/","adj.","hasty or superficial"
"curt","/kɜːrt/","adj.","abrupt or brief"
"curtail","/kɜːrˈteɪl/","v.","to shorten or reduce"
"daunting","/ˈdɔːntɪŋ/","adj.","intimidating or discouraging"
"dearth","/dɜːrθ/","n.","a scarcity or lack"
"debacle","/deɪˈbɑːkl/","n.","a disaster or failure"
"debase","/dɪˈbeɪs/","v.","to lower in quality or dignity"
"debauch","/dɪˈbɔːtʃ/","v.","to corrupt or indulge"
"debunk","/diːˈbʌŋk/","v.","to expose as false"
"decorous","/ˈdekərəs/","adj.","proper or polite"
"decry","/dɪˈkraɪ/","v.","to condemn or criticize"
"deface","/dɪˈfeɪs/","v.","to damage or disfigure"
"defamatory","/dɪˈfæmətɔːri/","adj.","harmful to reputation"
"defer","/dɪˈfɜːr/","v.","1. to postpone; 2. to submit to authority"
"deferential","/ˌdefəˈrenʃl/","adj.","respectful or submissive"
"defile","/dɪˈfaɪl/","v.","to pollute or desecrate"
"deft","/deft/","adj.","skillful or nimble"
"defunct","/dɪˈfʌŋkt/","adj.","no longer existing"
"delegate","/ˈdelɪɡeɪt/","v.","to assign or entrust"
"deleterious","/ˌdelɪˈtɪriəs/","adj.","harmful or damaging"
"deliberate","/dɪˈlɪbərət/","adj.","intentional or careful"
"delineate","/dɪˈlɪnieɪt/","v.","to describe or outline"
"demagogue","/ˈdeməɡɒɡ/","n.","a leader who appeals to emotions"
"demarcation","/ˌdiːmɑːrˈkeɪʃn/","n.","a boundary or distinction"
"demean","/dɪˈmiːn/","v.","to lower in status or dignity"
"demure","/dɪˈmjʊr/","adj.","modest or reserved"
"denigrate","/ˈdenɪɡreɪt/","v.","to belittle or degrade"
"denounce","/dɪˈnaʊns/","v.","to condemn or criticize publicly"
"deplore","/dɪˈplɔːr/","v.","to regret or condemn"
"depravity","/dɪˈprævəti/","n.","moral corruption"
"deprecate","/ˈdeprəkeɪt/","v.","to belittle or disapprove"
"derelict","/ˈderəlɪkt/","adj.","abandoned or neglected"
"deride","/dɪˈraɪd/","v.","to mock or ridicule"
"derivative","/dɪˈrɪvətɪv/","adj.","unoriginal or copied"
"desecrate","/ˈdesɪkreɪt/","v.","to violate or profane"
"desiccated","/ˈdesɪkeɪtɪd/","adj.","dried out"
"desolate","/ˈdesələt/","adj.","barren or lonely"
"despondent","/dɪˈspɑːndənt/","adj.","depressed or hopeless"
"despot","/ˈdespɑːt/","n.","a tyrant or dictator"
"destitute","/ˈdestɪtjuːt/","adj.","poverty-stricken"
"deter","/dɪˈtɜːr/","v.","to discourage or prevent"
"devious","/ˈdiːviəs/","adj.","dishonest or tricky"
"dialect","/ˈdaɪəlekt/","n.","a regional variety of a language"
"diaphanous","/daɪˈæfənəs/","adj.","light or transparent"
"didactic","/daɪˈdæktɪk/","adj.","instructive or moralizing"
"diffident","/ˈdɪfɪdənt/","adj.","shy or modest"
"diffuse","/dɪˈfjuːz/","v. / adj.","1. to spread or scatter; 2. wordy or scattered"
"dilatory","/ˈdɪlətɔːri/","adj.","delaying or slow"
"diligent","/ˈdɪlɪdʒənt/","adj.","hardworking or careful"
"diminutive","/dɪˈmɪnjətɪv/","adj.","small or tiny"
"dirge","/dɜːrdʒ/","n.","a mournful song"
"disaffected","/ˌdɪsəˈfektɪd/","adj.","discontented or rebellious"
"disavow","/ˌdɪsəˈvaʊ/","v.","to deny or repudiate"
"discern","/dɪˈsɜːrn/","v.","to perceive or recognize"
"disclose","/dɪsˈkloʊz/","v.","to reveal or make known"
"discomfit","/dɪsˈkʌmfɪt/","v.","to embarrass or confuse"
"discordant","/dɪsˈkɔːrdənt/","adj.","disharmonious or conflicting"
"discrepancy","/dɪˈskrepənsi/","n.","a difference or inconsistency"
"discretion","/dɪˈskreʃn/","n.","carefulness or judgment"
"discursive","/dɪsˈkɜːrsɪv/","adj.","rambling or digressive"
"disdain","/dɪsˈdeɪn/","v. / n.","1. to scorn or despise; 2. contempt"
"disgruntled","/dɪsˈɡrʌntld/","adj.","dissatisfied or angry"
"disheartened","/dɪsˈhɑːrtnd/","adj.","discouraged or dejected"
"disparage","/dɪˈspærɪdʒ/","v.","to belittle or criticize"
"disparate","/ˈdɪspərət/","adj.","different or unrelated"
"dispatch","/dɪˈspætʃ/","v.","to send off or deal with quickly"
"dispel","/dɪˈspel/","v.","to drive away or disperse"
"disperse","/dɪˈspɜːrs/","v.","to scatter or spread out"
"disrepute","/ˌdɪsrɪˈpjuːt/","n.","disgrace or dishonor"
"dissemble","/dɪˈsembl/","v.","to pretend or disguise"
"disseminate","/dɪˈsemɪneɪt/","v.","to spread or distribute"
"dissent","/dɪˈsent/","v. / n.","1. to disagree; 2. disagreement"
"dissipate","/ˈdɪsɪpeɪt/","v.","1. to scatter or vanish; 2. to waste"
"dissonance","/ˈdɪsənəns/","n.","discord or inconsistency"
"dissuade","/dɪˈsweɪd/","v.","to persuade not to do something"
"distend","/dɪˈstend/","v.","to swell or expand"
"dither","/ˈdɪðər/","v.","to hesitate or be indecisive"
"divine","/dɪˈvaɪn/","adj.","godlike or wonderful"
"divisive","/dɪˈvaɪsɪv/","adj.","causing disagreement"
"divulge","/daɪˈvʌldʒ/","v.","to reveal or disclose"
"docile","/ˈdoʊsaɪl/","adj.","easily trained or controlled"
"dogmatic","/dɒɡˈmætɪk/","adj.","opinionated or rigid"
"dormant","/ˈdɔːrmənt/","adj.","inactive or sleeping"
"dour","/dʊr/","adj.","gloomy or stern"
"dubious","/ˈduːbiəs/","adj.","doubtful or uncertain"
"duplicity","/duːˈplɪsəti/","n.","deceit or dishonesty"
"duress","/duːˈres/","n.","force or coercion"
"dynamic","/daɪˈnæmɪk/","adj.","energetic or changing"
"ebullient","/ɪˈbʌliənt/","adj.","lively or enthusiastic"
"eclectic","/ɪˈklektɪk/","adj.","diverse or varied"
"ecstatic","/ɪkˈstætɪk/","adj.","overjoyed or thrilled"
"edict","/ˈiːdɪkt/","n.","an order or decree"
"efface","/ɪˈfeɪs/","v.","to erase or obliterate"
"effervescent","/ˌefərˈvesnt/","adj.","bubbly or lively"
"efficacious","/ˌefɪˈkeɪʃəs/","adj.","effective or successful"
"effrontery","/ɪˈfrʌntəri/","n.","boldness or impudence"
"effulgent","/ɪˈfʌldʒənt/","adj.","radiant or shining"
"egregious","/ɪˈɡriːdʒiəs/","adj.","extremely bad or shocking"
"elaborate","/ɪˈlæbərət/","adj.","detailed or complex"
"elated","/ɪˈleɪtɪd/","adj.","overjoyed or happy"
"elegy","/ˈelədʒi/","n.","a poem or song of mourning"
"elicit","/ɪˈlɪsɪt/","v.","to draw out or evoke"
"eloquent","/ˈeləkwənt/","adj.","expressive or persuasive"
"elucidate","/ɪˈluːsɪdeɪt/","v.","to explain or clarify"
"elude","/ɪˈluːd/","v.","to evade or escape"
"emaciated","/ɪˈmeɪsieɪtɪd/","adj.","extremely thin"
"embellish","/ɪmˈbelɪʃ/","v.","1. to decorate; 2. to exaggerate"
"embezzle","/ɪmˈbezl/","v.","to steal money entrusted to one"
"emend","/iˈmend/","v.","to correct or revise"
"eminent","/ˈemɪnənt/","adj.","famous or distinguished"
"emollient","/ɪˈmɑːliənt/","adj.","soothing or softening"
"emote","/ɪˈmoʊt/","v.","to express emotion"
"empathy","/ˈempəθi/","n.","the ability to understand others' feelings"
"empirical","/ɪmˈpɪrɪkl/","adj.","based on observation or experience"
"emulate","/ˈemjuleɪt/","v.","to imitate or copy"
"enamor","/ɪˈnæmər/","v.","to charm or captivate"
"encore","/ˈɒŋkɔːr/","n.","a repeated performance"
"encumber","/ɪnˈkʌmbər/","v.","to burden or hinder"
"enervate","/ˈenərveɪt/","v.","to weaken or exhaust"
"enfranchise","/ɪnˈfræntʃaɪz/","v.","to grant the right to vote"
"engender","/ɪnˈdʒendər/","v.","to cause or produce"
"enigmatic","/ˌenɪɡˈmætɪk/","adj.","mysterious or puzzling"
"enmity","/ˈenməti/","n.","hostility or hatred"
"ennui","/ɒnˈwiː/","n.","boredom or weariness"
"entail","/ɪnˈteɪl/","v.","to involve or require"
"enthrall","/ɪnˈθrɔːl/","v.","to captivate or charm"
"ephemeral","/ɪˈfemərəl/","adj.","short-lived or temporary"
"epistolary","/ɪˈpɪstələri/","adj.","relating to letters"
"epitome","/ɪˈpɪtəmi/","n.","a perfect example"
"equanimity","/ˌekwəˈnɪməti/","n.","calmness or composure"
"equivocal","/ɪˈkwɪvəkl/","adj.","ambiguous or uncertain"
"erudite","/ˈerudaɪt/","adj.","learned or scholarly"
