"программа","/ˈprəʊɡræmə/","сущ.","программа"
"публикация","/ˌpʌblɪˈkeɪʃn/","сущ.","публикация"
"работа","/ˈrɑːbətə/","сущ.","работа"
"радио","/ˈreɪdiəʊ/","сущ.","радио"
"развитие","/rɒzˈvɪtjə/","сущ.","развитие"
"результат","/rɪˈzʌltət/","сущ.","результат"
"реформа","/rɪˈfɔːmə/","сущ.","реформа"
"ритм","/ˈrɪtm/","сущ.","ритм"
"робот","/ˈrɒbɒt/","сущ.","робот"
"свобода","/ˈsvɒbədə/","сущ.","свобода"
"свет","/ˈsvɛt/","сущ.","свет"
"ситуация","/ˌsɪtʃuˈeɪʃn/","сущ.","ситуация"
"сообщество","/səˈuʃəstvə/","сущ.","сообщество"
"союз","/ˈsɔɪjz/","сущ.","союз"
"спектакль","/ˈspɛktəkl/","сущ.","спектакль"
"список","/ˈspɪsək/","сущ.","список"
"станция","/ˈstænʃə/","сущ.","станция"
"страна","/ˈstrɑːnə/","сущ.","страна"
"счёт","/ˈsʧɔt/","сущ.","счёт"
"технология","/tɛkˈnɒlədʒɪə/","сущ.","технология"
"текст","/ˈtɛkst/","сущ.","текст"
"товар","/ˈtɔvɑːr/","сущ.","товар"
"товарищ","/ˈtɔvərɪʃ/","сущ.","товарищ"
"транспорт","/ˈtrænspɔːt/","сущ.","транспорт"
"труд","/ˈtrʊd/","сущ.","труд"
"турист","/ˈtjʊərɪst/","сущ.","турист"
"участник","/ˈuʧəstnɪk/","сущ.","участник"
"успех","/ˈusˈpɛx/","сущ.","успех"
"учебник","/ˈutʃɪbnɪk/","сущ.","учебник"
"факт","/ˈfækt/","сущ.","факт"
"фамилия","/fəˈmɪliə/","сущ.","фамилия"
"фигура","/ˈfɪɡjʊrə/","сущ.","фигура"
"фильм","/ˈfɪlm/","сущ.","фильм"
"фонд","/ˈfɒnd/","сущ.","фонд"
"фотография","/ˌfəʊtəˈɡræfə/","сущ.","фотография"
"характер","/ˈxærəktər/","сущ.","характер"
"хороший","/ˈxɔrɒʃɪj/","прил.","хороший"
"художник","/ˈxudəʒnɪk/","сущ.","художник"
"центр","/ˈsɛntr/","сущ.","центр"
"цифра","/ˈsɪfrə/","сущ.","цифра"
"цвет","/ˈtsvɛt/","сущ.","цвет"
"час","/ˈtʃas/","сущ.","час"
"школа","/ˈʃkɔlə/","сущ.","школа"
"экономика","/ˌekəˈnɒmɪkə/","сущ.","экономика"
"эксперимент","/ɪkˈspɛrɪmənt/","сущ.","эксперимент"
"элемент","/ˈɛlɪmənt/","сущ.","элемент"
"энергия","/ˈɛnərdʒɪə/","сущ.","энергия"
"юмор","/ˈjumɔr/","сущ.","юмор"
"язык","/ˈjɑzɪk/","сущ.","язык"
